

GRT01_fast_01.csv


GRT01_med_01.csv



time: current_time:  4238.0 ; first_zero:  False ; second_zero:  True ; current_point:  -114.38 ; prev_point:  -115.29


time: current_time:  4245.0 ; first_zero:  False ; second_zero:  True ; current_point:  -111.79 ; prev_point:  -114.38


time: current_time:  4253.0 ; first_zero:  False ; second_zero:  True ; current_point:  -107.45 ; prev_point:  -111.79


time: current_time:  4261.0 ; first_zero:  False ; second_zero:  True ; current_point:  -97.65 ; prev_point:  -107.45


time: current_time:  4269.0 ; first_zero:  False ; second_zero:  True ; current_point:  -88.9 ; prev_point:  -97.65


time: current_time:  4277.0 ; first_zero:  False ; second_zero:  True ; current_point:  -78.68 ; prev_point:  -88.9


time: current_time:  4285.0 ; first_zero:  False ; second_zero:  True ; current_point:  -68.18 ; prev_point:  -78.68


time: current_time:  4293.0 ; first_zero:  False ; second_zero:  True ; current_point:  -61.11 ; prev_point:  -68.18


time: current_time:  4301.0 ; first_zero:  False ; second_zero:  True ; current_point:  -57.26 ; prev_point:  -61.11


time: current_time:  4309.0 ; first_zero:  False ; second_zero:  True ; current_point:  -53.48 ; prev_point:  -57.26


time: current_time:  4317.0 ; first_zero:  False ; second_zero:  True ; current_point:  -48.51 ; prev_point:  -53.48


time: current_time:  4325.0 ; first_zero:  False ; second_zero:  True ; current_point:  -48.93 ; prev_point:  -48.51


time: current_time:  4333.0 ; first_zero:  False ; second_zero:  True ; current_point:  -52.99 ; prev_point:  -48.93


time: current_time:  4341.0 ; first_zero:  False ; second_zero:  True ; current_point:  -54.88 ; prev_point:  -52.99


time: current_time:  4349.0 ; first_zero:  False ; second_zero:  True ; current_point:  -55.65 ; prev_point:  -54.88


time: current_time:  4356.0 ; first_zero:  False ; second_zero:  True ; current_point:  -56.14 ; prev_point:  -55.65


time: current_time:  4364.0 ; first_zero:  False ; second_zero:  True ; current_point:  -56.7 ; prev_point:  -56.14


time: current_time:  4372.0 ; first_zero:  False ; second_zero:  True ; current_point:  -57.47 ; prev_point:  -56.7


time: current_time:  4380.0 ; first_zero:  False ; second_zero:  True ; current_point:  -55.72 ; prev_point:  -57.47


time: current_time:  4388.0 ; first_zero:  False ; second_zero:  True ; current_point:  -52.85 ; prev_point:  -55.72


time: current_time:  4396.0 ; first_zero:  False ; second_zero:  True ; current_point:  -50.4 ; prev_point:  -52.85


time: current_time:  4404.0 ; first_zero:  False ; second_zero:  True ; current_point:  -47.39 ; prev_point:  -50.4


time: current_time:  4412.0 ; first_zero:  False ; second_zero:  True ; current_point:  -44.31 ; prev_point:  -47.39


time: current_time:  4419.0 ; first_zero:  False ; second_zero:  True ; current_point:  -41.72 ; prev_point:  -44.31


time: current_time:  4428.0 ; first_zero:  False ; second_zero:  True ; current_point:  -41.16 ; prev_point:  -41.72


time: current_time:  4436.0 ; first_zero:  False ; second_zero:  True ; current_point:  -41.16 ; prev_point:  -41.16


time: current_time:  4443.0 ; first_zero:  False ; second_zero:  True ; current_point:  -40.11 ; prev_point:  -41.16


time: current_time:  4451.0 ; first_zero:  False ; second_zero:  True ; current_point:  -37.66 ; prev_point:  -40.11


time: current_time:  4459.0 ; first_zero:  False ; second_zero:  True ; current_point:  -35.42 ; prev_point:  -37.66


time: current_time:  4467.0 ; first_zero:  False ; second_zero:  True ; current_point:  -33.46 ; prev_point:  -35.42


time: current_time:  4475.0 ; first_zero:  False ; second_zero:  True ; current_point:  -32.62 ; prev_point:  -33.46


time: current_time:  4483.0 ; first_zero:  False ; second_zero:  True ; current_point:  -32.13 ; prev_point:  -32.62


time: current_time:  4491.0 ; first_zero:  False ; second_zero:  True ; current_point:  -31.29 ; prev_point:  -32.13


time: current_time:  4499.0 ; first_zero:  False ; second_zero:  True ; current_point:  -31.01 ; prev_point:  -31.29


time: current_time:  4507.0 ; first_zero:  False ; second_zero:  True ; current_point:  -30.73 ; prev_point:  -31.01


time: current_time:  4515.0 ; first_zero:  False ; second_zero:  True ; current_point:  -30.8 ; prev_point:  -30.73


time: current_time:  4523.0 ; first_zero:  False ; second_zero:  True ; current_point:  -31.57 ; prev_point:  -30.8


time: current_time:  4531.0 ; first_zero:  False ; second_zero:  True ; current_point:  -33.25 ; prev_point:  -31.57


time: current_time:  4539.0 ; first_zero:  False ; second_zero:  True ; current_point:  -35.91 ; prev_point:  -33.25


time: current_time:  4547.0 ; first_zero:  False ; second_zero:  True ; current_point:  -37.94 ; prev_point:  -35.91


time: current_time:  4555.0 ; first_zero:  False ; second_zero:  True ; current_point:  -39.55 ; prev_point:  -37.94


time: current_time:  4562.0 ; first_zero:  False ; second_zero:  True ; current_point:  -41.09 ; prev_point:  -39.55


time: current_time:  4570.0 ; first_zero:  False ; second_zero:  True ; current_point:  -42.35 ; prev_point:  -41.09


time: current_time:  4578.0 ; first_zero:  False ; second_zero:  True ; current_point:  -44.59 ; prev_point:  -42.35


time: current_time:  4586.0 ; first_zero:  False ; second_zero:  True ; current_point:  -48.16 ; prev_point:  -44.59


time: current_time:  4594.0 ; first_zero:  False ; second_zero:  True ; current_point:  -50.96 ; prev_point:  -48.16


time: current_time:  4602.0 ; first_zero:  False ; second_zero:  True ; current_point:  -53.55 ; prev_point:  -50.96


time: current_time:  4610.0 ; first_zero:  False ; second_zero:  True ; current_point:  -55.51 ; prev_point:  -53.55


time: current_time:  4618.0 ; first_zero:  False ; second_zero:  True ; current_point:  -57.82 ; prev_point:  -55.51


time: current_time:  4626.0 ; first_zero:  False ; second_zero:  True ; current_point:  -59.99 ; prev_point:  -57.82


time: current_time:  4634.0 ; first_zero:  False ; second_zero:  True ; current_point:  -61.95 ; prev_point:  -59.99


time: current_time:  4641.0 ; first_zero:  False ; second_zero:  True ; current_point:  -64.33 ; prev_point:  -61.95


time: current_time:  4649.0 ; first_zero:  False ; second_zero:  True ; current_point:  -66.78 ; prev_point:  -64.33


time: current_time:  4657.0 ; first_zero:  False ; second_zero:  True ; current_point:  -69.23 ; prev_point:  -66.78


time: current_time:  4665.0 ; first_zero:  False ; second_zero:  True ; current_point:  -70.56 ; prev_point:  -69.23


time: current_time:  4672.0 ; first_zero:  False ; second_zero:  True ; current_point:  -73.57 ; prev_point:  -70.56


time: current_time:  4680.0 ; first_zero:  False ; second_zero:  True ; current_point:  -77.21 ; prev_point:  -73.57


time: current_time:  4688.0 ; first_zero:  False ; second_zero:  True ; current_point:  -85.61 ; prev_point:  -77.21


time: current_time:  4696.0 ; first_zero:  False ; second_zero:  True ; current_point:  -90.79 ; prev_point:  -85.61


time: current_time:  4704.0 ; first_zero:  False ; second_zero:  True ; current_point:  -96.39 ; prev_point:  -90.79


time: current_time:  4711.0 ; first_zero:  False ; second_zero:  True ; current_point:  -101.43 ; prev_point:  -96.39


time: current_time:  4719.0 ; first_zero:  False ; second_zero:  True ; current_point:  -106.54 ; prev_point:  -101.43


time: current_time:  4727.0 ; first_zero:  False ; second_zero:  True ; current_point:  -111.93 ; prev_point:  -106.54


time: current_time:  4735.0 ; first_zero:  False ; second_zero:  True ; current_point:  -117.67 ; prev_point:  -111.93


time: current_time:  4743.0 ; first_zero:  False ; second_zero:  True ; current_point:  -117.88 ; prev_point:  -117.67


time: current_time:  4751.0 ; first_zero:  False ; second_zero:  True ; current_point:  -115.22 ; prev_point:  -117.88


time: current_time:  4759.0 ; first_zero:  False ; second_zero:  True ; current_point:  -113.19 ; prev_point:  -115.22


time: current_time:  4766.0 ; first_zero:  False ; second_zero:  True ; current_point:  -104.86 ; prev_point:  -113.19


time: current_time:  4774.0 ; first_zero:  False ; second_zero:  True ; current_point:  -88.55 ; prev_point:  -104.86


time: current_time:  4782.0 ; first_zero:  False ; second_zero:  True ; current_point:  -66.22 ; prev_point:  -88.55


time: current_time:  4790.0 ; first_zero:  False ; second_zero:  True ; current_point:  -36.54 ; prev_point:  -66.22


time: current_time:  4798.0 ; first_zero:  False ; second_zero:  True ; current_point:  -17.57 ; prev_point:  -36.54


time: current_time:  4806.0 ; first_zero:  False ; second_zero:  True ; current_point:  -0.63 ; prev_point:  -17.57


time: current_time:  4814.0 ; first_zero:  False ; second_zero:  True ; current_point:  10.36 ; prev_point:  -0.63

1st:  1.3076241134751774
2nd:  1.2194062273714699
TOpeak:  [-91.7, -101.64]
3rd:  0.9776968593536641
calib time:  [3740.0, 3748.0, 3755.0, 3763.0, 3771.0, 3779.0, 3786.0, 3794.0, 3802.0, 3810.0, 3818.0, 3826.0, 3834.0, 3842.0, 3850.0, 3858.0, 3866.0, 3874.0, 3882.0, 3890.0, 3898.0, 3906.0, 3914.0, 3922.0, 3930.0, 3938.0, 3946.0, 3953.0, 3961.0, 3969.0, 3977.0, 3985.0, 3993.0, 4001.0, 4009.0, 4016.0, 4024.0, 4032.0, 4040.0, 4048.0, 4056.0, 4064.0, 4071.0, 4079.0, 4087.0, 4095.0, 4103.0, 4111.0, 4119.0, 4127.0, 4135.0, 4143.0, 4151.0, 4159.0, 4167.0, 4174.0, 4182.0, 4190.0, 4198.0, 4206.0, 4214.0, 4222.0, 4230.0, 4238.0, 4245.0, 4253.0, 4261.0, 4269.0, 4277.0, 4285.0, 4293.0, 4301.0, 4309.0, 4317.0, 4325.0, 4333.0, 4341.0, 4349.0, 4356.0, 4364.0, 4372.0, 4380.0, 4388.0, 4396.0, 4404.0, 4412.0, 4419.0, 4428.0, 4436.0, 4443.0, 4451.0, 4459.0, 4467.0, 4475.0, 4483.0, 4491.0, 4499.0, 4507.0, 4515.0, 4523.0, 4531.0, 4539.0, 4547.0, 4555.0, 4562.0, 4570.0, 4578.0, 4586.0, 4594.0, 4602.0, 4610.0, 4618.0, 4626.0, 4634.0, 4641.0, 4649.0, 4657.0, 4665.0, 4672.0, 4680.0, 4688.0, 4696.0, 4704.0, 4711.0, 4719.0, 4727.0, 4735.0, 4743.0, 4751.0, 4759.0, 4766.0, 4774.0, 4782.0, 4790.0, 4798.0, 4806.0, 4814.0]
values:  [9.94, 6.37, 8.47, 16.17, 29.4, 40.53, 46.76, 55.51, 62.16, 67.27, 72.31, 77.63, 84.84, 92.12, 97.86, 104.3, 109.55, 111.51, 118.16, 125.44, 131.39, 136.99, 140.0, 144.76, 148.68, 150.78, 153.65, 157.5, 164.43, 170.03, 177.17, 185.43, 194.18, 202.09, 206.5, 202.65, 194.6, 185.15, 177.52, 169.61, 152.53, 112.0, 66.43, 21.28, -11.55, -34.16, -50.05, -65.87, -89.6, -103.74, -107.73, -95.76, -62.3, -42.35, -70.98, -102.9, -110.6, -108.29, -114.73, -115.5, -112.77, -113.19, -115.29, -114.38, -111.79, -107.45, -97.65, -88.9, -78.68, -68.18, -61.11, -57.26, -53.48, -48.51, -48.93, -52.99, -54.88, -55.65, -56.14, -56.7, -57.47, -55.72, -52.85, -50.4, -47.39, -44.31, -41.72, -41.16, -41.16, -40.11, -37.66, -35.42, -33.46, -32.62, -32.13, -31.29, -31.01, -30.73, -30.8, -31.57, -33.25, -35.91, -37.94, -39.55, -41.09, -42.35, -44.59, -48.16, -50.96, -53.55, -55.51, -57.82, -59.99, -61.95, -64.33, -66.78, -69.23, -70.56, -73.57, -77.21, -85.61, -90.79, -96.39, -101.43, -106.54, -111.93, -117.67, -117.88, -115.22, -113.19, -104.86, -88.55, -66.22, -36.54, -17.57, -0.63, 10.36]
GRT01_med_01.csv
which_middle_index:  84
value at index :  -47.39
time at index :  4404.0
mid_peak_time_frame:  [9.94, 6.37, 8.47, 16.17, 29.4, 40.53, 46.76, 55.51, 62.16, 67.27, 72.31, 77.63, 84.84, 92.12, 97.86, 104.3, 109.55, 111.51, 118.16, 125.44, 131.39, 136.99, 140.0, 144.76, 148.68, 150.78, 153.65, 157.5, 164.43, 170.03, 177.17, 185.43, 194.18, 202.09, 206.5, 202.65, 194.6, 185.15, 177.52, 169.61, 152.53, 112.0, 66.43, 21.28, -11.55, -34.16, -50.05, -65.87, -89.6, -103.74, -107.73, -95.76, -62.3, -42.35, -70.98, -102.9, -110.6, -108.29, -114.73, -115.5, -112.77, -113.19, -115.29, -114.38, -111.79, -107.45, -97.65, -88.9, -78.68, -68.18, -61.11, -57.26, -53.48, -48.51, -48.93, -52.99, -54.88, -55.65, -56.14, -56.7, -57.47, -55.72, -52.85, -50.4]
end_peak_time_frame:  [-47.39, -44.31, -41.72, -41.16, -41.16, -40.11, -37.66, -35.42, -33.46, -32.62, -32.13, -31.29, -31.01, -30.73, -30.8, -31.57, -33.25, -35.91, -37.94, -39.55, -41.09, -42.35, -44.59, -48.16, -50.96, -53.55, -55.51, -57.82, -59.99, -61.95, -64.33, -66.78, -69.23, -70.56, -73.57, -77.21, -85.61, -90.79, -96.39, -101.43, -106.54, -111.93, -117.67, -117.88, -115.22, -113.19, -104.86, -88.55, -66.22, -36.54, -17.57, -0.63]
ICtime_full:  4206.0

NEW AVERAGES: 
TO:  -103.74000000000001
[-91.7, -101.64, -117.88]
[2555.0, 3660.0, 4743.0]
IC:  -102.55
[-78.47, -113.68, -115.5]
[1928.0, 3054.0, 4206.0]
IC Delay:  [24.0]
IC Delay appended :  87.0

TO Delay:  [62.0]
TO Delay appended :  55.0

time: current_time:  4822.0 ; first_zero:  False ; second_zero:  False ; current_point:  10.15 ; prev_point:  -0.63


time: current_time:  4830.0 ; first_zero:  True ; second_zero:  False ; current_point:  2.03 ; prev_point:  10.15


time: current_time:  4837.0 ; first_zero:  True ; second_zero:  False ; current_point:  3.92 ; prev_point:  2.03


time: current_time:  4845.0 ; first_zero:  True ; second_zero:  False ; current_point:  16.45 ; prev_point:  3.92


time: current_time:  4853.0 ; first_zero:  True ; second_zero:  False ; current_point:  32.41 ; prev_point:  16.45


time: current_time:  4861.0 ; first_zero:  True ; second_zero:  False ; current_point:  41.23 ; prev_point:  32.41


time: current_time:  4868.0 ; first_zero:  True ; second_zero:  False ; current_point:  47.11 ; prev_point:  41.23


time: current_time:  4876.0 ; first_zero:  True ; second_zero:  False ; current_point:  52.78 ; prev_point:  47.11


time: current_time:  4884.0 ; first_zero:  True ; second_zero:  False ; current_point:  60.69 ; prev_point:  52.78


time: current_time:  4892.0 ; first_zero:  True ; second_zero:  False ; current_point:  68.25 ; prev_point:  60.69


time: current_time:  4900.0 ; first_zero:  True ; second_zero:  False ; current_point:  74.34 ; prev_point:  68.25


time: current_time:  4908.0 ; first_zero:  True ; second_zero:  False ; current_point:  79.8 ; prev_point:  74.34


time: current_time:  4916.0 ; first_zero:  True ; second_zero:  False ; current_point:  83.37 ; prev_point:  79.8


time: current_time:  4924.0 ; first_zero:  True ; second_zero:  False ; current_point:  88.83 ; prev_point:  83.37


time: current_time:  4932.0 ; first_zero:  True ; second_zero:  False ; current_point:  94.99 ; prev_point:  88.83


time: current_time:  4940.0 ; first_zero:  True ; second_zero:  False ; current_point:  99.05 ; prev_point:  94.99


time: current_time:  4948.0 ; first_zero:  True ; second_zero:  False ; current_point:  103.95 ; prev_point:  99.05


time: current_time:  4956.0 ; first_zero:  True ; second_zero:  False ; current_point:  107.45 ; prev_point:  103.95


time: current_time:  4964.0 ; first_zero:  True ; second_zero:  False ; current_point:  108.57 ; prev_point:  107.45


time: current_time:  4972.0 ; first_zero:  True ; second_zero:  False ; current_point:  112.0 ; prev_point:  108.57


time: current_time:  4980.0 ; first_zero:  True ; second_zero:  False ; current_point:  118.37 ; prev_point:  112.0


time: current_time:  4988.0 ; first_zero:  True ; second_zero:  False ; current_point:  127.61 ; prev_point:  118.37


time: current_time:  4996.0 ; first_zero:  True ; second_zero:  False ; current_point:  132.72 ; prev_point:  127.61


time: current_time:  5004.0 ; first_zero:  True ; second_zero:  False ; current_point:  138.6 ; prev_point:  132.72


time: current_time:  5011.0 ; first_zero:  True ; second_zero:  False ; current_point:  145.18 ; prev_point:  138.6


time: current_time:  5019.0 ; first_zero:  True ; second_zero:  False ; current_point:  150.92 ; prev_point:  145.18


time: current_time:  5027.0 ; first_zero:  True ; second_zero:  False ; current_point:  155.89 ; prev_point:  150.92


time: current_time:  5035.0 ; first_zero:  True ; second_zero:  False ; current_point:  163.94 ; prev_point:  155.89


time: current_time:  5043.0 ; first_zero:  True ; second_zero:  False ; current_point:  170.38 ; prev_point:  163.94


time: current_time:  5051.0 ; first_zero:  True ; second_zero:  False ; current_point:  176.82 ; prev_point:  170.38


time: current_time:  5059.0 ; first_zero:  True ; second_zero:  False ; current_point:  183.05 ; prev_point:  176.82


time: current_time:  5067.0 ; first_zero:  True ; second_zero:  False ; current_point:  189.21 ; prev_point:  183.05


time: current_time:  5075.0 ; first_zero:  True ; second_zero:  False ; current_point:  197.33 ; prev_point:  189.21


time: current_time:  5083.0 ; first_zero:  True ; second_zero:  False ; current_point:  202.02 ; prev_point:  197.33


time: current_time:  5091.0 ; first_zero:  True ; second_zero:  False ; current_point:  202.79 ; prev_point:  202.02


time: current_time:  5099.0 ; first_zero:  True ; second_zero:  False ; current_point:  198.66 ; prev_point:  202.79


time: current_time:  5107.0 ; first_zero:  True ; second_zero:  False ; current_point:  191.45 ; prev_point:  198.66


time: current_time:  5115.0 ; first_zero:  True ; second_zero:  False ; current_point:  179.69 ; prev_point:  191.45


time: current_time:  5123.0 ; first_zero:  True ; second_zero:  False ; current_point:  169.75 ; prev_point:  179.69


time: current_time:  5131.0 ; first_zero:  True ; second_zero:  False ; current_point:  157.99 ; prev_point:  169.75


time: current_time:  5139.0 ; first_zero:  True ; second_zero:  False ; current_point:  135.66 ; prev_point:  157.99


time: current_time:  5147.0 ; first_zero:  True ; second_zero:  False ; current_point:  87.92 ; prev_point:  135.66


time: current_time:  5155.0 ; first_zero:  True ; second_zero:  False ; current_point:  44.87 ; prev_point:  87.92


time: current_time:  5163.0 ; first_zero:  True ; second_zero:  False ; current_point:  6.37 ; prev_point:  44.87


time: current_time:  5171.0 ; first_zero:  True ; second_zero:  False ; current_point:  -21.14 ; prev_point:  6.37

second_zero_time:  5171.0
raw values:  6.37  and  -21.14
1st:  27.51
2nd:  14.77

time: current_time:  5179.0 ; first_zero:  False ; second_zero:  True ; current_point:  -39.76 ; prev_point:  -21.14


time: current_time:  5187.0 ; first_zero:  False ; second_zero:  True ; current_point:  -55.86 ; prev_point:  -39.76


time: current_time:  5194.0 ; first_zero:  False ; second_zero:  True ; current_point:  -71.4 ; prev_point:  -55.86


time: current_time:  5202.0 ; first_zero:  False ; second_zero:  True ; current_point:  -89.88 ; prev_point:  -71.4


time: current_time:  5210.0 ; first_zero:  False ; second_zero:  True ; current_point:  -102.06 ; prev_point:  -89.88


time: current_time:  5218.0 ; first_zero:  False ; second_zero:  True ; current_point:  -103.11 ; prev_point:  -102.06


time: current_time:  5226.0 ; first_zero:  False ; second_zero:  True ; current_point:  -86.8 ; prev_point:  -103.11


time: current_time:  5234.0 ; first_zero:  False ; second_zero:  True ; current_point:  -55.44 ; prev_point:  -86.8


time: current_time:  5242.0 ; first_zero:  False ; second_zero:  True ; current_point:  -41.37 ; prev_point:  -55.44


time: current_time:  5249.0 ; first_zero:  False ; second_zero:  True ; current_point:  -55.86 ; prev_point:  -41.37


time: current_time:  5257.0 ; first_zero:  False ; second_zero:  True ; current_point:  -91.7 ; prev_point:  -55.86


time: current_time:  5265.0 ; first_zero:  False ; second_zero:  True ; current_point:  -114.59 ; prev_point:  -91.7


time: current_time:  5273.0 ; first_zero:  False ; second_zero:  True ; current_point:  -110.32 ; prev_point:  -114.59


time: current_time:  5281.0 ; first_zero:  False ; second_zero:  True ; current_point:  -111.44 ; prev_point:  -110.32


time: current_time:  5288.0 ; first_zero:  False ; second_zero:  True ; current_point:  -109.76 ; prev_point:  -111.44


time: current_time:  5296.0 ; first_zero:  False ; second_zero:  True ; current_point:  -111.16 ; prev_point:  -109.76


time: current_time:  5304.0 ; first_zero:  False ; second_zero:  True ; current_point:  -114.8 ; prev_point:  -111.16


time: current_time:  5312.0 ; first_zero:  False ; second_zero:  True ; current_point:  -115.22 ; prev_point:  -114.8


time: current_time:  5320.0 ; first_zero:  False ; second_zero:  True ; current_point:  -111.09 ; prev_point:  -115.22


time: current_time:  5328.0 ; first_zero:  False ; second_zero:  True ; current_point:  -105.77 ; prev_point:  -111.09


time: current_time:  5336.0 ; first_zero:  False ; second_zero:  True ; current_point:  -99.82 ; prev_point:  -105.77


time: current_time:  5344.0 ; first_zero:  False ; second_zero:  True ; current_point:  -93.17 ; prev_point:  -99.82


time: current_time:  5352.0 ; first_zero:  False ; second_zero:  True ; current_point:  -83.72 ; prev_point:  -93.17


time: current_time:  5360.0 ; first_zero:  False ; second_zero:  True ; current_point:  -69.44 ; prev_point:  -83.72


time: current_time:  5368.0 ; first_zero:  False ; second_zero:  True ; current_point:  -62.3 ; prev_point:  -69.44


time: current_time:  5376.0 ; first_zero:  False ; second_zero:  True ; current_point:  -57.54 ; prev_point:  -62.3


time: current_time:  5384.0 ; first_zero:  False ; second_zero:  True ; current_point:  -54.32 ; prev_point:  -57.54


time: current_time:  5392.0 ; first_zero:  False ; second_zero:  True ; current_point:  -50.19 ; prev_point:  -54.32


time: current_time:  5399.0 ; first_zero:  False ; second_zero:  True ; current_point:  -44.38 ; prev_point:  -50.19


time: current_time:  5407.0 ; first_zero:  False ; second_zero:  True ; current_point:  -38.85 ; prev_point:  -44.38


time: current_time:  5415.0 ; first_zero:  False ; second_zero:  True ; current_point:  -40.04 ; prev_point:  -38.85


time: current_time:  5423.0 ; first_zero:  False ; second_zero:  True ; current_point:  -42.98 ; prev_point:  -40.04


time: current_time:  5431.0 ; first_zero:  False ; second_zero:  True ; current_point:  -44.52 ; prev_point:  -42.98


time: current_time:  5439.0 ; first_zero:  False ; second_zero:  True ; current_point:  -44.8 ; prev_point:  -44.52


time: current_time:  5447.0 ; first_zero:  False ; second_zero:  True ; current_point:  -45.64 ; prev_point:  -44.8


time: current_time:  5455.0 ; first_zero:  False ; second_zero:  True ; current_point:  -46.27 ; prev_point:  -45.64


time: current_time:  5463.0 ; first_zero:  False ; second_zero:  True ; current_point:  -45.92 ; prev_point:  -46.27


time: current_time:  5471.0 ; first_zero:  False ; second_zero:  True ; current_point:  -43.54 ; prev_point:  -45.92


time: current_time:  5479.0 ; first_zero:  False ; second_zero:  True ; current_point:  -41.02 ; prev_point:  -43.54


time: current_time:  5487.0 ; first_zero:  False ; second_zero:  True ; current_point:  -39.34 ; prev_point:  -41.02


time: current_time:  5495.0 ; first_zero:  False ; second_zero:  True ; current_point:  -39.06 ; prev_point:  -39.34


time: current_time:  5503.0 ; first_zero:  False ; second_zero:  True ; current_point:  -40.18 ; prev_point:  -39.06


time: current_time:  5511.0 ; first_zero:  False ; second_zero:  True ; current_point:  -40.95 ; prev_point:  -40.18


time: current_time:  5519.0 ; first_zero:  False ; second_zero:  True ; current_point:  -40.81 ; prev_point:  -40.95


time: current_time:  5527.0 ; first_zero:  False ; second_zero:  True ; current_point:  -40.25 ; prev_point:  -40.81


time: current_time:  5535.0 ; first_zero:  False ; second_zero:  True ; current_point:  -39.97 ; prev_point:  -40.25


time: current_time:  5543.0 ; first_zero:  False ; second_zero:  True ; current_point:  -39.76 ; prev_point:  -39.97


time: current_time:  5551.0 ; first_zero:  False ; second_zero:  True ; current_point:  -40.11 ; prev_point:  -39.76


time: current_time:  5558.0 ; first_zero:  False ; second_zero:  True ; current_point:  -40.46 ; prev_point:  -40.11


time: current_time:  5566.0 ; first_zero:  False ; second_zero:  True ; current_point:  -40.88 ; prev_point:  -40.46


time: current_time:  5574.0 ; first_zero:  False ; second_zero:  True ; current_point:  -41.02 ; prev_point:  -40.88


time: current_time:  5582.0 ; first_zero:  False ; second_zero:  True ; current_point:  -41.3 ; prev_point:  -41.02


time: current_time:  5590.0 ; first_zero:  False ; second_zero:  True ; current_point:  -41.02 ; prev_point:  -41.3


time: current_time:  5598.0 ; first_zero:  False ; second_zero:  True ; current_point:  -40.88 ; prev_point:  -41.02


time: current_time:  5606.0 ; first_zero:  False ; second_zero:  True ; current_point:  -40.88 ; prev_point:  -40.88


time: current_time:  5614.0 ; first_zero:  False ; second_zero:  True ; current_point:  -40.88 ; prev_point:  -40.88


time: current_time:  5622.0 ; first_zero:  False ; second_zero:  True ; current_point:  -40.74 ; prev_point:  -40.88


time: current_time:  5630.0 ; first_zero:  False ; second_zero:  True ; current_point:  -40.74 ; prev_point:  -40.74


time: current_time:  5637.0 ; first_zero:  False ; second_zero:  True ; current_point:  -40.95 ; prev_point:  -40.74


time: current_time:  5645.0 ; first_zero:  False ; second_zero:  True ; current_point:  -41.93 ; prev_point:  -40.95


time: current_time:  5653.0 ; first_zero:  False ; second_zero:  True ; current_point:  -43.26 ; prev_point:  -41.93


time: current_time:  5661.0 ; first_zero:  False ; second_zero:  True ; current_point:  -44.8 ; prev_point:  -43.26


time: current_time:  5669.0 ; first_zero:  False ; second_zero:  True ; current_point:  -47.46 ; prev_point:  -44.8


time: current_time:  5677.0 ; first_zero:  False ; second_zero:  True ; current_point:  -51.66 ; prev_point:  -47.46


time: current_time:  5685.0 ; first_zero:  False ; second_zero:  True ; current_point:  -55.16 ; prev_point:  -51.66


time: current_time:  5692.0 ; first_zero:  False ; second_zero:  True ; current_point:  -57.61 ; prev_point:  -55.16


time: current_time:  5700.0 ; first_zero:  False ; second_zero:  True ; current_point:  -59.29 ; prev_point:  -57.61


time: current_time:  5708.0 ; first_zero:  False ; second_zero:  True ; current_point:  -60.76 ; prev_point:  -59.29


time: current_time:  5716.0 ; first_zero:  False ; second_zero:  True ; current_point:  -62.16 ; prev_point:  -60.76


time: current_time:  5724.0 ; first_zero:  False ; second_zero:  True ; current_point:  -64.05 ; prev_point:  -62.16


time: current_time:  5731.0 ; first_zero:  False ; second_zero:  True ; current_point:  -66.43 ; prev_point:  -64.05


time: current_time:  5739.0 ; first_zero:  False ; second_zero:  True ; current_point:  -69.3 ; prev_point:  -66.43


time: current_time:  5747.0 ; first_zero:  False ; second_zero:  True ; current_point:  -71.96 ; prev_point:  -69.3


time: current_time:  5755.0 ; first_zero:  False ; second_zero:  True ; current_point:  -76.16 ; prev_point:  -71.96


time: current_time:  5762.0 ; first_zero:  False ; second_zero:  True ; current_point:  -81.48 ; prev_point:  -76.16


time: current_time:  5770.0 ; first_zero:  False ; second_zero:  True ; current_point:  -87.71 ; prev_point:  -81.48


time: current_time:  5778.0 ; first_zero:  False ; second_zero:  True ; current_point:  -94.15 ; prev_point:  -87.71


time: current_time:  5786.0 ; first_zero:  False ; second_zero:  True ; current_point:  -100.24 ; prev_point:  -94.15


time: current_time:  5794.0 ; first_zero:  False ; second_zero:  True ; current_point:  -104.72 ; prev_point:  -100.24


time: current_time:  5801.0 ; first_zero:  False ; second_zero:  True ; current_point:  -108.43 ; prev_point:  -104.72


time: current_time:  5809.0 ; first_zero:  False ; second_zero:  True ; current_point:  -112.21 ; prev_point:  -108.43


time: current_time:  5817.0 ; first_zero:  False ; second_zero:  True ; current_point:  -113.82 ; prev_point:  -112.21


time: current_time:  5825.0 ; first_zero:  False ; second_zero:  True ; current_point:  -113.68 ; prev_point:  -113.82


